image,label
imagenet-1k/train/n02342885/n02342885_2594.JPEG,333
imagenet-1k/train/n02105641/n02105641_799.JPEG,229
imagenet-1k/train/n02111500/n02111500_8644.JPEG,257
imagenet-1k/train/n04515003/n04515003_19030.JPEG,881
imagenet-1k/train/n02791270/n02791270_4766.JPEG,424
imagenet-1k/train/n01693334/n01693334_1527.JPEG,46
imagenet-1k/train/n02879718/n02879718_9234.JPEG,456
imagenet-1k/train/n01601694/n01601694_9057.JPEG,20
imagenet-1k/train/n04273569/n04273569_12788.JPEG,814
imagenet-1k/train/n02089973/n02089973_4562.JPEG,167
imagenet-1k/train/n03630383/n03630383_6878.JPEG,617
imagenet-1k/train/n03680355/n03680355_2822.JPEG,630
imagenet-1k/train/n04355933/n04355933_8453.JPEG,836
imagenet-1k/train/n03160309/n03160309_44261.JPEG,525
imagenet-1k/train/n02443484/n02443484_11368.JPEG,359
imagenet-1k/train/n03992509/n03992509_3073.JPEG,739
imagenet-1k/train/n02825657/n02825657_1976.JPEG,442
imagenet-1k/train/n03843555/n03843555_10848.JPEG,686
imagenet-1k/train/n03187595/n03187595_3558.JPEG,528
imagenet-1k/train/n02109525/n02109525_11438.JPEG,247
imagenet-1k/train/n02093647/n02093647_6623.JPEG,181
imagenet-1k/train/n04238763/n04238763_19944.JPEG,798
imagenet-1k/train/n02490219/n02490219_6054.JPEG,377
imagenet-1k/train/n01828970/n01828970_10698.JPEG,92
imagenet-1k/train/n03924679/n03924679_5003.JPEG,713
imagenet-1k/train/n03355925/n03355925_7014.JPEG,557
imagenet-1k/train/n03297495/n03297495_2103.JPEG,550
imagenet-1k/train/n02104029/n02104029_1425.JPEG,222
imagenet-1k/train/n04442312/n04442312_16815.JPEG,859
imagenet-1k/train/n07565083/n07565083_3324.JPEG,922
imagenet-1k/train/n02137549/n02137549_2505.JPEG,298
imagenet-1k/train/n02134084/n02134084_4593.JPEG,296
imagenet-1k/train/n02917067/n02917067_501.JPEG,466
imagenet-1k/train/n02361337/n02361337_8215.JPEG,336
imagenet-1k/train/n04579145/n04579145_3919.JPEG,901
imagenet-1k/train/n15075141/n15075141_16264.JPEG,999
imagenet-1k/train/n02120079/n02120079_9691.JPEG,279
imagenet-1k/train/n01873310/n01873310_23972.JPEG,103
imagenet-1k/train/n12144580/n12144580_17301.JPEG,987
imagenet-1k/train/n01675722/n01675722_4961.JPEG,38
imagenet-1k/train/n04366367/n04366367_1188.JPEG,839
imagenet-1k/train/n03729826/n03729826_37602.JPEG,644
imagenet-1k/train/n01629819/n01629819_12791.JPEG,25
imagenet-1k/train/n07742313/n07742313_239.JPEG,948
imagenet-1k/train/n02106030/n02106030_5858.JPEG,231
imagenet-1k/train/n01883070/n01883070_9286.JPEG,106
imagenet-1k/train/n03494278/n03494278_46018.JPEG,593
imagenet-1k/train/n03498962/n03498962_999.JPEG,596
imagenet-1k/train/n02116738/n02116738_27110.JPEG,275
imagenet-1k/train/n02106030/n02106030_16290.JPEG,231
imagenet-1k/train/n03782006/n03782006_4739.JPEG,664
imagenet-1k/train/n02085620/n02085620_1402.JPEG,151
imagenet-1k/train/n04501370/n04501370_13091.JPEG,877
imagenet-1k/train/n02906734/n02906734_13563.JPEG,462
imagenet-1k/train/n02108000/n02108000_6443.JPEG,241
imagenet-1k/train/n01980166/n01980166_8199.JPEG,120
imagenet-1k/train/n02799071/n02799071_10641.JPEG,429
imagenet-1k/train/n03032252/n03032252_34604.JPEG,498
imagenet-1k/train/n03967562/n03967562_5112.JPEG,730
imagenet-1k/train/n03314780/n03314780_16534.JPEG,551
imagenet-1k/train/n04235860/n04235860_5097.JPEG,797
imagenet-1k/train/n03018349/n03018349_3972.JPEG,495
imagenet-1k/train/n04604644/n04604644_7960.JPEG,912
imagenet-1k/train/n02107312/n02107312_7081.JPEG,237
imagenet-1k/train/n01930112/n01930112_22584.JPEG,111
imagenet-1k/train/n02389026/n02389026_9355.JPEG,339
imagenet-1k/train/n02106550/n02106550_5710.JPEG,234
imagenet-1k/train/n02096437/n02096437_2083.JPEG,194
imagenet-1k/train/n02114367/n02114367_18148.JPEG,269
imagenet-1k/train/n04026417/n04026417_3310.JPEG,748
imagenet-1k/train/n03599486/n03599486_17167.JPEG,612
imagenet-1k/train/n03777568/n03777568_14515.JPEG,661
imagenet-1k/train/n03160309/n03160309_21676.JPEG,525
imagenet-1k/train/n02486261/n02486261_3267.JPEG,371
imagenet-1k/train/n02087394/n02087394_24614.JPEG,159
imagenet-1k/train/n01675722/n01675722_5311.JPEG,38
imagenet-1k/train/n02910353/n02910353_1269.JPEG,464
imagenet-1k/train/n04523525/n04523525_27651.JPEG,884
imagenet-1k/train/n02488291/n02488291_2742.JPEG,374
imagenet-1k/train/n02107683/n02107683_3467.JPEG,239
imagenet-1k/train/n02231487/n02231487_1606.JPEG,313
imagenet-1k/train/n03223299/n03223299_650.JPEG,539
imagenet-1k/train/n03803284/n03803284_8362.JPEG,676
imagenet-1k/train/n02095314/n02095314_1094.JPEG,188
imagenet-1k/train/n02190166/n02190166_4077.JPEG,308
imagenet-1k/train/n02111129/n02111129_3267.JPEG,255
imagenet-1k/train/n03384352/n03384352_6001.JPEG,561
imagenet-1k/train/n03485407/n03485407_10.JPEG,590
imagenet-1k/train/n02951358/n02951358_10450.JPEG,472
imagenet-1k/train/n02102973/n02102973_6482.JPEG,221
imagenet-1k/train/n03633091/n03633091_27829.JPEG,618
imagenet-1k/train/n01644900/n01644900_5712.JPEG,32
imagenet-1k/train/n07768694/n07768694_447.JPEG,957
imagenet-1k/train/n03041632/n03041632_37979.JPEG,499
imagenet-1k/train/n04591157/n04591157_4535.JPEG,906
imagenet-1k/train/n02100236/n02100236_3686.JPEG,210
imagenet-1k/train/n09256479/n09256479_8829.JPEG,973
imagenet-1k/train/n04465501/n04465501_2677.JPEG,866
imagenet-1k/train/n02445715/n02445715_26.JPEG,361
imagenet-1k/train/n02088466/n02088466_8241.JPEG,163
imagenet-1k/train/n03874293/n03874293_11420.JPEG,694
imagenet-1k/train/n04041544/n04041544_9092.JPEG,754
imagenet-1k/train/n02165105/n02165105_3958.JPEG,300
imagenet-1k/train/n02138441/n02138441_5649.JPEG,299
imagenet-1k/train/n03476684/n03476684_10959.JPEG,584
imagenet-1k/train/n03532672/n03532672_48344.JPEG,600
imagenet-1k/train/n07579787/n07579787_7592.JPEG,923
imagenet-1k/train/n03924679/n03924679_14432.JPEG,713
imagenet-1k/train/n02606052/n02606052_16478.JPEG,392
imagenet-1k/train/n02361337/n02361337_7952.JPEG,336
imagenet-1k/train/n02133161/n02133161_223.JPEG,295
imagenet-1k/train/n03141823/n03141823_3068.JPEG,523
imagenet-1k/train/n01968897/n01968897_15448.JPEG,117
imagenet-1k/train/n03743016/n03743016_1190.JPEG,649
imagenet-1k/train/n02097130/n02097130_7698.JPEG,197
imagenet-1k/train/n03201208/n03201208_29288.JPEG,532
imagenet-1k/train/n02817516/n02817516_49431.JPEG,439
imagenet-1k/train/n03483316/n03483316_9434.JPEG,589
imagenet-1k/train/n01734418/n01734418_12443.JPEG,56
imagenet-1k/train/n03781244/n03781244_10071.JPEG,663
imagenet-1k/train/n03903868/n03903868_6420.JPEG,708
imagenet-1k/train/n03223299/n03223299_4647.JPEG,539
imagenet-1k/train/n02111277/n02111277_4394.JPEG,256
imagenet-1k/train/n04228054/n04228054_4837.JPEG,795
imagenet-1k/train/n07749582/n07749582_14706.JPEG,951
imagenet-1k/train/n02787622/n02787622_5870.JPEG,420
imagenet-1k/train/n04133789/n04133789_12729.JPEG,774
imagenet-1k/train/n02002724/n02002724_5644.JPEG,128
imagenet-1k/train/n04266014/n04266014_4857.JPEG,812
imagenet-1k/train/n02128385/n02128385_12105.JPEG,288
imagenet-1k/train/n02514041/n02514041_8812.JPEG,389
imagenet-1k/train/n03637318/n03637318_1066.JPEG,619
imagenet-1k/train/n01498041/n01498041_13056.JPEG,6
imagenet-1k/train/n01855032/n01855032_2105.JPEG,98
imagenet-1k/train/n03804744/n03804744_5342.JPEG,677
imagenet-1k/train/n04328186/n04328186_17672.JPEG,826
imagenet-1k/train/n02487347/n02487347_6941.JPEG,373
imagenet-1k/train/n07697537/n07697537_9860.JPEG,934
imagenet-1k/train/n03763968/n03763968_8675.JPEG,652
imagenet-1k/train/n02099601/n02099601_3007.JPEG,207
imagenet-1k/train/n02134418/n02134418_5543.JPEG,297
imagenet-1k/train/n04131690/n04131690_13365.JPEG,773
imagenet-1k/train/n04263257/n04263257_15429.JPEG,809
imagenet-1k/train/n01601694/n01601694_7806.JPEG,20
imagenet-1k/train/n03476991/n03476991_22114.JPEG,585
imagenet-1k/train/n04162706/n04162706_3037.JPEG,785
imagenet-1k/train/n01773549/n01773549_4708.JPEG,73
imagenet-1k/train/n01698640/n01698640_1534.JPEG,50
imagenet-1k/train/n02128757/n02128757_1838.JPEG,289
imagenet-1k/train/n03483316/n03483316_21150.JPEG,589
imagenet-1k/train/n07695742/n07695742_4540.JPEG,932
imagenet-1k/train/n03690938/n03690938_2337.JPEG,631
imagenet-1k/train/n04254680/n04254680_1593.JPEG,805
imagenet-1k/train/n03841143/n03841143_25456.JPEG,685
imagenet-1k/train/n03787032/n03787032_9774.JPEG,667
imagenet-1k/train/n04485082/n04485082_14560.JPEG,872
imagenet-1k/train/n02098105/n02098105_8538.JPEG,202
imagenet-1k/train/n01729977/n01729977_130.JPEG,55
imagenet-1k/train/n03832673/n03832673_15156.JPEG,681
imagenet-1k/train/n02071294/n02071294_3731.JPEG,148
imagenet-1k/train/n04208210/n04208210_60015.JPEG,792
imagenet-1k/train/n03658185/n03658185_18749.JPEG,623
imagenet-1k/train/n04264628/n04264628_7993.JPEG,810
imagenet-1k/train/n02843684/n02843684_11948.JPEG,448
imagenet-1k/train/n02782093/n02782093_20822.JPEG,417
imagenet-1k/train/n03259280/n03259280_4278.JPEG,544
imagenet-1k/train/n04376876/n04376876_28833.JPEG,845
imagenet-1k/train/n02168699/n02168699_3975.JPEG,303
imagenet-1k/train/n03450230/n03450230_8749.JPEG,578
imagenet-1k/train/n07753592/n07753592_5293.JPEG,954
imagenet-1k/train/n03630383/n03630383_9702.JPEG,617
imagenet-1k/train/n02111889/n02111889_6440.JPEG,258
imagenet-1k/train/n04487081/n04487081_30490.JPEG,874
imagenet-1k/train/n03063599/n03063599_500.JPEG,504
imagenet-1k/train/n04044716/n04044716_6790.JPEG,755
imagenet-1k/train/n04392985/n04392985_8818.JPEG,848
imagenet-1k/train/n04462240/n04462240_22875.JPEG,865
imagenet-1k/train/n03868242/n03868242_8352.JPEG,690
imagenet-1k/train/n07920052/n07920052_21261.JPEG,967
imagenet-1k/train/n02100877/n02100877_7365.JPEG,213
imagenet-1k/train/n02280649/n02280649_796.JPEG,324
imagenet-1k/train/n03188531/n03188531_26.JPEG,529
imagenet-1k/train/n03045698/n03045698_6645.JPEG,501
imagenet-1k/train/n04442312/n04442312_5624.JPEG,859
imagenet-1k/train/n02445715/n02445715_6087.JPEG,361
imagenet-1k/train/n02128385/n02128385_1400.JPEG,288
imagenet-1k/train/n03775546/n03775546_19111.JPEG,659
imagenet-1k/train/n02526121/n02526121_6819.JPEG,390
imagenet-1k/train/n02484975/n02484975_10398.JPEG,370
imagenet-1k/train/n03197337/n03197337_1829.JPEG,531
imagenet-1k/train/n02107908/n02107908_10144.JPEG,240
imagenet-1k/train/n02226429/n02226429_10977.JPEG,311
imagenet-1k/train/n03950228/n03950228_32053.JPEG,725
imagenet-1k/train/n01735189/n01735189_382.JPEG,57
imagenet-1k/train/n02058221/n02058221_9433.JPEG,146
imagenet-1k/train/n02815834/n02815834_8047.JPEG,438
imagenet-1k/train/n03775071/n03775071_9877.JPEG,658
imagenet-1k/train/n02486410/n02486410_11771.JPEG,372
imagenet-1k/train/n03692522/n03692522_13157.JPEG,633
imagenet-1k/train/n07716906/n07716906_2544.JPEG,940
imagenet-1k/train/n03595614/n03595614_6493.JPEG,610
imagenet-1k/train/n03124170/n03124170_14087.JPEG,515
imagenet-1k/train/n03467068/n03467068_10459.JPEG,583
imagenet-1k/train/n04366367/n04366367_2660.JPEG,839
imagenet-1k/train/n03786901/n03786901_3333.JPEG,666
imagenet-1k/train/n01530575/n01530575_3349.JPEG,10
imagenet-1k/train/n03529860/n03529860_16848.JPEG,598
imagenet-1k/train/n02701002/n02701002_2221.JPEG,407
imagenet-1k/train/n03733131/n03733131_10748.JPEG,645
imagenet-1k/train/n02398521/n02398521_33789.JPEG,344
imagenet-1k/train/n04277352/n04277352_13440.JPEG,816
imagenet-1k/train/n07730033/n07730033_15359.JPEG,946
imagenet-1k/train/n02119022/n02119022_8291.JPEG,277
imagenet-1k/train/n02391049/n02391049_3876.JPEG,340
imagenet-1k/train/n04409515/n04409515_8428.JPEG,852
imagenet-1k/train/n04149813/n04149813_5790.JPEG,781
imagenet-1k/train/n04033995/n04033995_13271.JPEG,750
imagenet-1k/train/n03814906/n03814906_38990.JPEG,679
imagenet-1k/train/n03216828/n03216828_60084.JPEG,536
imagenet-1k/train/n03920288/n03920288_10365.JPEG,712
imagenet-1k/train/n03920288/n03920288_3057.JPEG,712
imagenet-1k/train/n01914609/n01914609_3537.JPEG,108
imagenet-1k/train/n03692522/n03692522_26356.JPEG,633
imagenet-1k/train/n02105855/n02105855_19592.JPEG,230
imagenet-1k/train/n01440764/n01440764_4979.JPEG,0
imagenet-1k/train/n01753488/n01753488_8825.JPEG,66
imagenet-1k/train/n03787032/n03787032_5231.JPEG,667
imagenet-1k/train/n01985128/n01985128_29405.JPEG,124
imagenet-1k/train/n02088632/n02088632_4771.JPEG,164
imagenet-1k/train/n03207743/n03207743_7182.JPEG,533
imagenet-1k/train/n02098286/n02098286_16.JPEG,203
imagenet-1k/train/n02106030/n02106030_20507.JPEG,231
imagenet-1k/train/n01773797/n01773797_781.JPEG,74
imagenet-1k/train/n03347037/n03347037_4546.JPEG,556
imagenet-1k/train/n03697007/n03697007_22599.JPEG,634
imagenet-1k/train/n03530642/n03530642_17228.JPEG,599
imagenet-1k/train/n02007558/n02007558_4290.JPEG,130
imagenet-1k/train/n02641379/n02641379_6468.JPEG,395
imagenet-1k/train/n03871628/n03871628_3665.JPEG,692
imagenet-1k/train/n02111129/n02111129_7902.JPEG,255
imagenet-1k/train/n07760859/n07760859_20891.JPEG,956
imagenet-1k/train/n03761084/n03761084_10399.JPEG,651
imagenet-1k/train/n02091635/n02091635_1302.JPEG,175
imagenet-1k/train/n03452741/n03452741_8975.JPEG,579
imagenet-1k/train/n02906734/n02906734_39391.JPEG,462
imagenet-1k/train/n09472597/n09472597_51520.JPEG,980
imagenet-1k/train/n01739381/n01739381_9384.JPEG,59
imagenet-1k/train/n02403003/n02403003_5033.JPEG,345
imagenet-1k/train/n02965783/n02965783_861.JPEG,475
imagenet-1k/train/n03216828/n03216828_26763.JPEG,536
imagenet-1k/train/n03218198/n03218198_3305.JPEG,537
imagenet-1k/train/n03026506/n03026506_3039.JPEG,496
imagenet-1k/train/n02692877/n02692877_2635.JPEG,405
imagenet-1k/train/n01773549/n01773549_1964.JPEG,73
imagenet-1k/train/n02481823/n02481823_12605.JPEG,367
imagenet-1k/train/n01728572/n01728572_25050.JPEG,52
imagenet-1k/train/n01877812/n01877812_6824.JPEG,104
imagenet-1k/train/n02815834/n02815834_1656.JPEG,438
imagenet-1k/train/n03530642/n03530642_13438.JPEG,599
imagenet-1k/train/n02106662/n02106662_33956.JPEG,235
imagenet-1k/train/n07742313/n07742313_8961.JPEG,948
imagenet-1k/train/n02493793/n02493793_1567.JPEG,381
imagenet-1k/train/n02108915/n02108915_3544.JPEG,245
imagenet-1k/train/n03733805/n03733805_36510.JPEG,647
imagenet-1k/train/n03992509/n03992509_10490.JPEG,739
imagenet-1k/train/n03792782/n03792782_31010.JPEG,671
imagenet-1k/train/n03825788/n03825788_14859.JPEG,680
imagenet-1k/train/n03670208/n03670208_8095.JPEG,627
imagenet-1k/train/n07742313/n07742313_11312.JPEG,948
imagenet-1k/train/n04356056/n04356056_46115.JPEG,837
imagenet-1k/train/n04081281/n04081281_120627.JPEG,762
imagenet-1k/train/n04380533/n04380533_5341.JPEG,846
imagenet-1k/train/n07753592/n07753592_5518.JPEG,954
imagenet-1k/train/n02808440/n02808440_32236.JPEG,435
imagenet-1k/train/n02107908/n02107908_5183.JPEG,240
imagenet-1k/train/n02105162/n02105162_9641.JPEG,225
imagenet-1k/train/n02099267/n02099267_9681.JPEG,205
imagenet-1k/train/n03887697/n03887697_5697.JPEG,700
imagenet-1k/train/n03970156/n03970156_2948.JPEG,731
imagenet-1k/train/n02814533/n02814533_77779.JPEG,436
imagenet-1k/train/n04141327/n04141327_5010.JPEG,777
imagenet-1k/train/n04542943/n04542943_1051.JPEG,891
imagenet-1k/train/n03877472/n03877472_25463.JPEG,697
imagenet-1k/train/n04476259/n04476259_16163.JPEG,868
imagenet-1k/train/n02102480/n02102480_3396.JPEG,220
imagenet-1k/train/n02089973/n02089973_2331.JPEG,167
imagenet-1k/train/n03657121/n03657121_470.JPEG,622
imagenet-1k/train/n01855672/n01855672_6755.JPEG,99
imagenet-1k/train/n03372029/n03372029_40526.JPEG,558
imagenet-1k/train/n01514668/n01514668_16775.JPEG,7
imagenet-1k/train/n01755581/n01755581_1546.JPEG,67
imagenet-1k/train/n02281406/n02281406_7169.JPEG,325
imagenet-1k/train/n04019541/n04019541_21607.JPEG,746
imagenet-1k/train/n01984695/n01984695_5588.JPEG,123
imagenet-1k/train/n04162706/n04162706_40028.JPEG,785
imagenet-1k/train/n04204347/n04204347_2591.JPEG,791
imagenet-1k/train/n02114548/n02114548_17553.JPEG,270
imagenet-1k/train/n02447366/n02447366_573.JPEG,362
imagenet-1k/train/n02791270/n02791270_1491.JPEG,424
imagenet-1k/train/n02091244/n02091244_4831.JPEG,173
imagenet-1k/train/n04456115/n04456115_33498.JPEG,862
imagenet-1k/train/n04296562/n04296562_27203.JPEG,819
imagenet-1k/train/n03770679/n03770679_3211.JPEG,656
imagenet-1k/train/n02769748/n02769748_17779.JPEG,414
imagenet-1k/train/n02870880/n02870880_17631.JPEG,453
imagenet-1k/train/n04116512/n04116512_20919.JPEG,767
imagenet-1k/train/n04467665/n04467665_45306.JPEG,867
imagenet-1k/train/n03770679/n03770679_10651.JPEG,656
imagenet-1k/train/n02917067/n02917067_9246.JPEG,466
imagenet-1k/train/n03697007/n03697007_11459.JPEG,634
imagenet-1k/train/n02690373/n02690373_5523.JPEG,404
imagenet-1k/train/n02095314/n02095314_86.JPEG,188
imagenet-1k/train/n02128757/n02128757_2378.JPEG,289
imagenet-1k/train/n09399592/n09399592_87931.JPEG,976
imagenet-1k/train/n02112350/n02112350_10230.JPEG,261
imagenet-1k/train/n02007558/n02007558_9596.JPEG,130
imagenet-1k/train/n04336792/n04336792_3159.JPEG,830
imagenet-1k/train/n03498962/n03498962_49461.JPEG,596
imagenet-1k/train/n02799071/n02799071_25787.JPEG,429
imagenet-1k/train/n02028035/n02028035_7713.JPEG,141
imagenet-1k/train/n02788148/n02788148_90710.JPEG,421
imagenet-1k/train/n02444819/n02444819_6184.JPEG,360
imagenet-1k/train/n02093428/n02093428_5367.JPEG,180
imagenet-1k/train/n02690373/n02690373_20242.JPEG,404
imagenet-1k/train/n03594734/n03594734_24520.JPEG,608
imagenet-1k/train/n12620546/n12620546_5711.JPEG,989
imagenet-1k/train/n02687172/n02687172_25404.JPEG,403
imagenet-1k/train/n03633091/n03633091_6497.JPEG,618
imagenet-1k/train/n03584829/n03584829_8292.JPEG,606
imagenet-1k/train/n04235860/n04235860_6522.JPEG,797
imagenet-1k/train/n07711569/n07711569_5521.JPEG,935
imagenet-1k/train/n02099429/n02099429_1687.JPEG,206
imagenet-1k/train/n04417672/n04417672_21042.JPEG,853
imagenet-1k/train/n02007558/n02007558_6509.JPEG,130
imagenet-1k/train/n04525038/n04525038_8125.JPEG,885
imagenet-1k/train/n07720875/n07720875_10894.JPEG,945
imagenet-1k/train/n04591157/n04591157_2628.JPEG,906
imagenet-1k/train/n03347037/n03347037_25818.JPEG,556
imagenet-1k/train/n07684084/n07684084_4777.JPEG,930
imagenet-1k/train/n03026506/n03026506_4081.JPEG,496
imagenet-1k/train/n03534580/n03534580_8608.JPEG,601
imagenet-1k/train/n02097047/n02097047_2551.JPEG,196
imagenet-1k/train/n03180011/n03180011_10608.JPEG,527
imagenet-1k/train/n02107908/n02107908_12633.JPEG,240
imagenet-1k/train/n01729977/n01729977_4211.JPEG,55
imagenet-1k/train/n03976657/n03976657_26837.JPEG,733
imagenet-1k/train/n03776460/n03776460_20436.JPEG,660
imagenet-1k/train/n02487347/n02487347_1584.JPEG,373
imagenet-1k/train/n02071294/n02071294_6873.JPEG,148
imagenet-1k/train/n02895154/n02895154_30742.JPEG,461
imagenet-1k/train/n04392985/n04392985_4274.JPEG,848
imagenet-1k/train/n02808304/n02808304_15544.JPEG,434
imagenet-1k/train/n02840245/n02840245_9729.JPEG,446
imagenet-1k/train/n04589890/n04589890_2205.JPEG,904
imagenet-1k/train/n03908618/n03908618_11873.JPEG,709
imagenet-1k/train/n02104029/n02104029_3004.JPEG,222
imagenet-1k/train/n02483362/n02483362_2936.JPEG,368
imagenet-1k/train/n02687172/n02687172_38689.JPEG,403
imagenet-1k/train/n02097474/n02097474_9003.JPEG,200
imagenet-1k/train/n01443537/n01443537_2263.JPEG,1
imagenet-1k/train/n03929660/n03929660_7625.JPEG,714
imagenet-1k/train/n02840245/n02840245_7437.JPEG,446
imagenet-1k/train/n04141076/n04141076_46617.JPEG,776
imagenet-1k/train/n02607072/n02607072_574.JPEG,393
imagenet-1k/train/n03776460/n03776460_45623.JPEG,660
imagenet-1k/train/n04044716/n04044716_4985.JPEG,755
imagenet-1k/train/n02093428/n02093428_2967.JPEG,180
imagenet-1k/train/n02815834/n02815834_1457.JPEG,438
imagenet-1k/train/n03424325/n03424325_20502.JPEG,570
imagenet-1k/train/n02091831/n02091831_6582.JPEG,176
imagenet-1k/train/n02395406/n02395406_21139.JPEG,341
imagenet-1k/train/n03041632/n03041632_5820.JPEG,499
imagenet-1k/train/n03485407/n03485407_6141.JPEG,590
imagenet-1k/train/n02841315/n02841315_4199.JPEG,447
imagenet-1k/train/n03950228/n03950228_30311.JPEG,725
imagenet-1k/train/n03874293/n03874293_13127.JPEG,694
imagenet-1k/train/n03814906/n03814906_36176.JPEG,679
imagenet-1k/train/n01877812/n01877812_9706.JPEG,104
imagenet-1k/train/n02108551/n02108551_3796.JPEG,244
imagenet-1k/train/n07579787/n07579787_14464.JPEG,923
imagenet-1k/train/n02643566/n02643566_4123.JPEG,396
imagenet-1k/train/n02106166/n02106166_1795.JPEG,232
imagenet-1k/train/n04152593/n04152593_2051.JPEG,782
imagenet-1k/train/n03788365/n03788365_329.JPEG,669
imagenet-1k/train/n03179701/n03179701_65284.JPEG,526
imagenet-1k/train/n01775062/n01775062_3251.JPEG,77
imagenet-1k/train/n07716906/n07716906_1880.JPEG,940
imagenet-1k/train/n04604644/n04604644_18715.JPEG,912
imagenet-1k/train/n01847000/n01847000_13920.JPEG,97
imagenet-1k/train/n04372370/n04372370_35666.JPEG,844
imagenet-1k/train/n02443114/n02443114_46506.JPEG,358
imagenet-1k/train/n03733805/n03733805_30875.JPEG,647
imagenet-1k/train/n02699494/n02699494_14650.JPEG,406
imagenet-1k/train/n02808304/n02808304_11676.JPEG,434
imagenet-1k/train/n01729977/n01729977_13933.JPEG,55
imagenet-1k/train/n02093991/n02093991_2214.JPEG,184
imagenet-1k/train/n07749582/n07749582_1006.JPEG,951
imagenet-1k/train/n04517823/n04517823_857.JPEG,882
imagenet-1k/train/n02104029/n02104029_7184.JPEG,222
imagenet-1k/train/n03837869/n03837869_7145.JPEG,682
imagenet-1k/train/n02096585/n02096585_2650.JPEG,195
imagenet-1k/train/n04350905/n04350905_14737.JPEG,834
imagenet-1k/train/n04442312/n04442312_11526.JPEG,859
imagenet-1k/train/n03388043/n03388043_12879.JPEG,562
imagenet-1k/train/n04273569/n04273569_19409.JPEG,814
imagenet-1k/train/n02102480/n02102480_10410.JPEG,220
imagenet-1k/train/n07711569/n07711569_8224.JPEG,935
imagenet-1k/train/n03742115/n03742115_15959.JPEG,648
imagenet-1k/train/n02840245/n02840245_3717.JPEG,446
imagenet-1k/train/n02110958/n02110958_1206.JPEG,254
imagenet-1k/train/n03814639/n03814639_1827.JPEG,678
imagenet-1k/train/n03657121/n03657121_45638.JPEG,622
imagenet-1k/train/n03394916/n03394916_30309.JPEG,566
imagenet-1k/train/n04392985/n04392985_17596.JPEG,848
imagenet-1k/train/n02808440/n02808440_114389.JPEG,435
imagenet-1k/train/n04192698/n04192698_1487.JPEG,787
imagenet-1k/train/n02114548/n02114548_2012.JPEG,270
imagenet-1k/train/n02606052/n02606052_22628.JPEG,392
imagenet-1k/train/n02100236/n02100236_1614.JPEG,210
imagenet-1k/train/n04562935/n04562935_8084.JPEG,900
imagenet-1k/train/n04553703/n04553703_18609.JPEG,896
imagenet-1k/train/n06874185/n06874185_30655.JPEG,920
imagenet-1k/train/n02090379/n02090379_12074.JPEG,168
imagenet-1k/train/n02100877/n02100877_3291.JPEG,213
imagenet-1k/train/n02090379/n02090379_6072.JPEG,168
imagenet-1k/train/n04009552/n04009552_3664.JPEG,745
imagenet-1k/train/n02786058/n02786058_15172.JPEG,419
imagenet-1k/train/n03742115/n03742115_32505.JPEG,648
imagenet-1k/train/n02787622/n02787622_7736.JPEG,420
imagenet-1k/train/n02963159/n02963159_1595.JPEG,474
imagenet-1k/train/n01774750/n01774750_10392.JPEG,76
imagenet-1k/train/n02137549/n02137549_2553.JPEG,298
imagenet-1k/train/n03690938/n03690938_8800.JPEG,631
imagenet-1k/train/n02025239/n02025239_4313.JPEG,139
imagenet-1k/train/n03825788/n03825788_48987.JPEG,680
imagenet-1k/train/n04136333/n04136333_9752.JPEG,775
imagenet-1k/train/n03532672/n03532672_7986.JPEG,600
imagenet-1k/train/n01873310/n01873310_3039.JPEG,103
imagenet-1k/train/n04037443/n04037443_15209.JPEG,751
imagenet-1k/train/n03018349/n03018349_7094.JPEG,495
imagenet-1k/train/n02835271/n02835271_12025.JPEG,444
imagenet-1k/train/n01632458/n01632458_1949.JPEG,28
imagenet-1k/train/n02346627/n02346627_14473.JPEG,334
imagenet-1k/train/n04376876/n04376876_11132.JPEG,845
imagenet-1k/train/n01753488/n01753488_4604.JPEG,66
imagenet-1k/train/n03666591/n03666591_15310.JPEG,626
imagenet-1k/train/n02013706/n02013706_1906.JPEG,135
imagenet-1k/train/n03393912/n03393912_15567.JPEG,565
imagenet-1k/train/n04428191/n04428191_82859.JPEG,856
imagenet-1k/train/n04596742/n04596742_26764.JPEG,909
imagenet-1k/train/n03062245/n03062245_3612.JPEG,503
imagenet-1k/train/n02108551/n02108551_13114.JPEG,244
imagenet-1k/train/n01632458/n01632458_9406.JPEG,28
imagenet-1k/train/n02112706/n02112706_4754.JPEG,262
imagenet-1k/train/n02423022/n02423022_3051.JPEG,353
imagenet-1k/train/n02437312/n02437312_4120.JPEG,354
imagenet-1k/train/n02948072/n02948072_8044.JPEG,470
imagenet-1k/train/n02444819/n02444819_12089.JPEG,360
imagenet-1k/train/n03272562/n03272562_17881.JPEG,547
imagenet-1k/train/n02606052/n02606052_20573.JPEG,392
imagenet-1k/train/n01877812/n01877812_6885.JPEG,104
imagenet-1k/train/n04505470/n04505470_169.JPEG,878
imagenet-1k/train/n02814533/n02814533_10754.JPEG,436
imagenet-1k/train/n07802026/n07802026_8877.JPEG,958
imagenet-1k/train/n03982430/n03982430_29367.JPEG,736
imagenet-1k/train/n03216828/n03216828_984.JPEG,536
imagenet-1k/train/n03840681/n03840681_6598.JPEG,684
